basements,category_code,central_air,depth,exempt_building,exempt_land,exterior_condition,fireplaces,frontage,garage_spaces,general_construction,homestead_exemption,interior_condition,market_value,number_of_bathrooms,number_of_bedrooms,number_stories,off_street_open,parcel_shape,street_code,taxable_land,total_area,total_livable_area,type_heater,view_type,year_built,zip_code
5,0,1,119.0,80000.0,0.0,4,0,26.0,1.0,7,80000,4,301500.0,1.0,4.0,2.0,1063.0,0,1185,60300.0,3713.0,1732.0,6,6,1969.0,19116.0
11,0,0,105.0,80000.0,0.0,4,0,20.0,0.0,7,80000,4,108200.0,0.0,0.0,2.0,676.0,4,3091,21640.0,2092.0,1452.0,6,6,1915.0,19140.0
5,0,0,90.0,80000.0,0.0,4,0,20.0,1.0,7,80000,4,159600.0,1.0,3.0,2.0,4440.0,4,3246,31900.0,1800.0,1360.0,6,6,1965.0,19153.0
9,0,0,68.0,0.0,0.0,4,0,18.0,0.0,7,0,4,103000.0,1.0,3.0,1.0,1334.0,4,1404,20600.0,1237.0,660.0,0,6,1945.0,19124.0
11,0,0,70.0,0.0,0.0,5,0,16.0,0.0,7,0,4,115500.0,1.0,3.0,2.0,3913.0,4,2410,23100.0,1120.0,1020.0,6,6,1953.0,19120.0
11,0,0,70.0,58500.0,14600.0,4,0,15.0,0.0,7,73100,4,73100.0,1.0,3.0,1.0,1095.0,4,2286,0.0,1050.0,1092.0,6,6,1920.0,19139.0
7,0,1,78.0,0.0,0.0,4,0,26.0,1.0,7,0,4,167000.0,1.0,3.0,2.0,2210.0,4,2305,33400.0,2031.0,1138.0,0,6,1950.0,19111.0
11,0,0,48.0,0.0,0.0,4,0,15.0,0.0,7,0,4,47300.0,1.0,3.0,2.0,2021.0,4,1072,9460.0,700.0,1050.0,6,6,1925.0,19132.0
11,0,0,126.0,0.0,0.0,4,0,25.0,1.0,11,0,4,219400.0,0.0,0.0,2.0,2772.0,4,549,43880.0,3140.0,1350.0,6,6,1956.0,19111.0
0,0,1,107.0,281033.0,0.0,3,0,16.0,0.0,7,0,2,417300.0,3.0,3.0,2.0,2768.0,4,467,83460.0,1662.0,1410.0,0,6,1925.0,19143.0
7,1,0,60.0,320001.0,0.0,3,0,16.0,0.0,7,0,3,620200.0,0.0,0.0,3.0,415.0,4,3108,124040.0,930.0,2241.0,1,6,1920.0,19147.0
3,0,0,60.0,80000.0,0.0,4,0,16.0,0.0,7,80000,4,108200.0,1.0,3.0,2.0,748.0,4,2087,21640.0,960.0,1280.0,6,6,1940.0,19120.0
11,1,0,65.0,47250.0,15750.0,4,0,36.0,0.0,7,0,3,63000.0,0.0,0.0,1.0,1148.0,4,2884,0.0,2375.0,3080.0,6,6,2007.0,19104.0
5,0,0,89.0,0.0,0.0,4,0,16.0,1.0,7,0,4,164700.0,1.0,3.0,2.0,2616.0,4,859,32940.0,1457.0,914.0,0,6,1950.0,19149.0
5,0,0,102.0,80000.0,0.0,4,0,16.0,0.0,7,80000,4,242400.0,1.0,4.0,2.0,608.0,4,1718,48480.0,1615.0,1896.0,6,0,1950.0,19149.0
11,0,0,79.0,80000.0,0.0,5,0,19.0,0.0,8,80000,4,149400.0,0.0,0.0,2.0,1348.0,4,2606,29880.0,1501.0,1400.0,6,6,1925.0,19139.0
4,0,1,110.0,80000.0,0.0,4,0,26.0,1.0,8,80000,4,247600.0,2.0,3.0,2.0,3604.0,4,1790,49520.0,2860.0,1368.0,0,6,1960.0,19152.0
6,0,0,105.0,80000.0,0.0,3,0,49.0,1.0,15,80000,4,259600.0,1.0,3.0,2.0,1403.0,4,478,51920.0,5145.0,1608.0,0,6,1945.0,19150.0
3,0,0,50.0,0.0,0.0,4,0,14.0,0.0,7,0,4,57700.0,1.0,3.0,2.0,1274.0,4,2437,11540.0,716.0,940.0,6,6,1925.0,19140.0
11,0,0,88.0,0.0,0.0,5,0,18.0,0.0,7,0,4,360400.0,0.0,0.0,3.0,468.0,4,2256,72000.0,1575.0,2670.0,6,6,1915.0,19104.0
7,0,0,100.0,80000.0,0.0,4,1,16.0,1.0,7,80000,4,182000.0,1.0,3.0,2.0,2897.0,4,511,36400.0,1600.0,1548.0,1,3,1930.0,19150.0
11,0,1,0.0,80000.0,0.0,4,0,0.0,0.0,7,80000,4,1144300.0,0.0,0.0,1.0,637.0,4,2369,114400.0,0.0,2080.0,6,2,1925.0,19103.0
7,0,0,116.0,80000.0,0.0,4,0,30.0,0.0,7,80000,4,233300.0,0.0,0.0,1.0,2877.0,4,414,46660.0,3480.0,1139.0,6,6,1959.0,19152.0
11,0,0,55.0,0.0,0.0,4,0,14.0,0.0,8,0,4,55900.0,1.0,3.0,2.0,1156.0,4,948,11180.0,779.0,1120.0,6,6,1920.0,19134.0
11,0,1,0.0,80000.0,0.0,4,0,0.0,0.0,7,80000,4,354900.0,0.0,0.0,1.0,1054.0,4,1663,28400.0,0.0,1234.0,6,0,1977.0,19102.0
11,0,0,63.0,35840.0,8960.0,4,0,15.0,0.0,7,44800,4,44800.0,1.0,3.0,2.0,964.0,4,2869,0.0,945.0,1080.0,6,6,1925.0,19131.0
11,0,0,59.0,74000.0,6000.0,4,0,15.0,0.0,7,80000,4,92500.0,1.0,3.0,2.0,1737.0,4,2006,12500.0,885.0,1050.0,6,6,1925.0,19121.0
10,0,1,0.0,0.0,0.0,4,0,0.0,1.0,7,0,3,682800.0,1.0,0.0,1.0,718.0,4,3116,61400.0,0.0,1020.0,6,2,2009.0,19103.0
11,0,0,71.0,0.0,0.0,4,0,16.0,0.0,7,0,4,51400.0,1.0,3.0,2.0,328.0,4,727,10280.0,1094.0,838.0,6,6,1915.0,19132.0
5,0,0,94.0,0.0,0.0,4,0,16.0,1.0,7,0,4,172200.0,1.0,3.0,2.0,2508.0,4,1892,34440.0,1508.0,1386.0,0,6,1925.0,19138.0
5,0,0,79.0,0.0,0.0,4,0,16.0,1.0,7,0,5,74200.0,1.0,4.0,2.0,2011.0,4,3185,14840.0,1264.0,1536.0,6,6,1925.0,19143.0
3,0,0,108.0,80000.0,0.0,4,0,20.0,0.0,7,80000,4,152600.0,0.0,0.0,2.0,1727.0,4,953,30520.0,2165.0,1440.0,6,6,1935.0,19120.0
11,0,0,57.0,0.0,0.0,7,0,15.0,0.0,7,0,6,54100.0,1.0,2.0,3.0,2103.0,4,3125,10800.0,859.0,1692.0,6,6,1915.0,19121.0
3,0,1,42.0,80000.0,0.0,4,0,14.0,0.0,7,80000,4,189300.0,1.0,2.0,2.0,1678.0,4,907,37800.0,581.0,720.0,6,6,1920.0,19145.0
11,0,0,70.0,49520.0,12380.0,4,0,13.0,0.0,7,61900,4,61900.0,1.0,3.0,2.0,1150.0,4,3097,0.0,930.0,796.0,6,6,1920.0,19133.0
3,0,1,70.0,80000.0,0.0,3,0,17.0,0.0,7,80000,2,586700.0,2.0,4.0,3.0,1892.0,4,3121,117340.0,1155.0,1875.0,1,6,1920.0,19130.0
2,0,1,92.0,0.0,0.0,3,0,15.0,0.0,7,0,3,149000.0,1.0,4.0,1.0,850.0,4,3192,29800.0,1403.0,1548.0,0,6,1920.0,19131.0
11,1,1,92.0,0.0,0.0,4,0,28.0,2.0,7,0,4,297500.0,0.0,0.0,2.0,5999.0,4,2133,59500.0,2576.0,2100.0,6,6,1967.0,19116.0
4,0,1,60.0,0.0,0.0,1,0,25.0,1.0,15,0,1,413900.0,2.0,3.0,1.0,1252.0,4,1653,82780.0,1500.0,1542.0,0,6,2014.0,19134.0
11,1,0,90.0,80000.0,0.0,4,0,24.0,0.0,7,80000,4,202400.0,0.0,0.0,2.0,1266.0,4,2783,40480.0,2115.0,1600.0,6,6,1935.0,19135.0
5,0,0,100.0,80000.0,0.0,4,0,20.0,1.0,7,80000,4,251700.0,1.0,3.0,2.0,9587.0,4,2864,50340.0,2000.0,1360.0,6,6,1963.0,19154.0
3,0,0,82.0,80000.0,0.0,4,0,16.0,0.0,7,80000,4,117200.0,1.0,3.0,2.0,1594.0,4,995,23440.0,1304.0,1220.0,6,6,1940.0,19120.0
5,0,0,79.0,0.0,0.0,4,0,25.0,1.0,7,0,4,208200.0,0.0,0.0,2.0,1808.0,4,678,41640.0,1985.0,1188.0,6,6,1955.0,19136.0
5,0,0,68.0,70400.0,9600.0,4,0,16.0,1.0,7,80000,4,87900.0,1.0,3.0,2.0,3355.0,4,2963,7900.0,1088.0,960.0,6,6,1925.0,19142.0
5,0,1,113.0,0.0,0.0,4,0,25.0,1.0,7,0,4,301200.0,1.0,4.0,2.0,316.0,4,2399,60240.0,2813.0,1524.0,6,6,1953.0,19152.0
4,0,1,50.0,222528.0,0.0,2,0,12.0,0.0,7,0,2,292800.0,1.0,2.0,2.0,1062.0,4,1097,58560.0,600.0,840.0,0,6,1920.0,19146.0
0,0,1,47.0,0.0,0.0,2,0,18.0,0.0,7,0,2,350000.0,2.0,4.0,3.0,1309.0,0,2960,70000.0,721.0,1995.0,2,6,1920.0,19146.0
3,0,1,49.0,0.0,0.0,4,0,14.0,0.0,7,0,2,283800.0,1.0,3.0,2.0,889.0,4,2203,56760.0,687.0,1290.0,5,6,1920.0,19148.0
3,0,0,55.0,0.0,0.0,4,0,14.0,0.0,16,0,4,169400.0,1.0,3.0,2.0,1032.0,4,3085,33880.0,767.0,951.0,0,6,1920.0,19148.0
0,0,1,50.0,250080.0,0.0,1,0,16.0,0.0,8,0,1,312600.0,0.0,2.0,2.0,1580.0,4,391,62520.0,800.0,1152.0,0,7,2018.0,19130.0
11,0,1,0.0,0.0,0.0,4,0,0.0,0.0,13,0,4,169200.0,1.0,0.0,1.0,1470.0,4,2178,16800.0,0.0,724.0,2,6,1950.0,19130.0
5,0,0,100.0,80000.0,0.0,4,1,30.0,2.0,7,80000,4,263800.0,1.0,4.0,2.0,3507.0,4,1430,52760.0,3000.0,1826.0,0,6,1945.0,19138.0
11,0,0,60.0,80000.0,0.0,4,0,16.0,0.0,7,80000,4,522900.0,0.0,4.0,3.0,887.0,4,452,104500.0,960.0,1848.0,6,6,1925.0,19146.0
7,0,0,85.0,80000.0,0.0,4,0,18.0,1.0,7,80000,4,148300.0,1.0,3.0,2.0,2425.0,4,3113,29660.0,1490.0,1162.0,6,6,1925.0,19126.0
11,0,0,50.0,0.0,0.0,4,0,14.0,0.0,7,0,4,51700.0,1.0,3.0,2.0,1505.0,4,1965,10340.0,700.0,924.0,6,6,1915.0,19132.0
11,1,0,122.0,0.0,0.0,5,0,30.0,0.0,7,0,4,194800.0,0.0,0.0,2.0,1992.0,0,295,29200.0,3802.0,2016.0,6,6,1925.0,19119.0
3,0,0,63.0,0.0,0.0,4,0,14.0,0.0,8,0,4,67600.0,1.0,3.0,2.0,1188.0,4,284,13520.0,898.0,1086.0,6,6,1920.0,19134.0
3,0,0,82.0,57680.0,14420.0,4,0,15.0,0.0,7,0,4,72100.0,1.0,3.0,2.0,1153.0,4,2071,0.0,1230.0,1068.0,6,6,1939.0,19140.0
7,0,0,105.0,80000.0,0.0,4,0,36.0,1.0,7,80000,4,231900.0,0.0,0.0,1.0,1200.0,4,1342,46380.0,3815.0,1097.0,6,6,1954.0,19136.0
11,0,0,96.0,0.0,0.0,4,0,15.0,0.0,7,0,4,104100.0,1.0,3.0,2.0,1979.0,4,2683,20820.0,1440.0,1056.0,6,6,1925.0,19139.0
7,0,0,63.0,0.0,0.0,4,0,15.0,1.0,7,0,4,111800.0,1.0,3.0,2.0,1695.0,4,1769,22360.0,945.0,1080.0,6,6,1935.0,19120.0
11,0,0,88.0,80000.0,0.0,4,0,15.0,0.0,7,80000,4,137800.0,1.0,3.0,2.0,2140.0,4,1764,27560.0,1334.0,1214.0,6,6,1925.0,19151.0
7,0,1,70.0,0.0,0.0,4,0,16.0,1.0,7,0,4,137000.0,1.0,3.0,2.0,1124.0,4,2101,27400.0,1126.0,1100.0,1,6,1948.0,19149.0
0,0,1,50.0,80000.0,0.0,3,0,14.0,0.0,7,80000,3,308900.0,1.0,3.0,2.0,588.0,4,1931,61780.0,700.0,944.0,0,6,1925.0,19125.0
11,1,0,100.0,0.0,0.0,4,0,16.0,0.0,7,0,4,334000.0,0.0,0.0,3.0,1093.0,4,1903,66800.0,1600.0,2182.0,6,6,1915.0,19121.0
3,0,0,65.0,0.0,0.0,4,0,18.0,1.0,7,0,4,156600.0,1.0,3.0,2.0,2702.0,4,2936,31320.0,1170.0,1212.0,1,6,1947.0,19111.0
11,0,0,110.0,0.0,0.0,5,0,16.0,0.0,7,0,4,74200.0,1.0,3.0,2.0,1522.0,4,614,14840.0,1780.0,1262.0,6,6,1920.0,19131.0
0,0,1,111.0,80000.0,0.0,4,0,26.0,0.0,7,80000,4,256000.0,2.0,3.0,2.0,4352.0,4,1711,51200.0,3173.0,1224.0,0,6,1956.0,19152.0
5,0,0,62.0,0.0,0.0,4,0,15.0,1.0,11,0,4,155900.0,1.0,3.0,2.0,2893.0,4,465,31180.0,930.0,1380.0,6,6,1925.0,19124.0
10,0,0,80.0,80000.0,0.0,4,0,16.0,0.0,7,80000,4,147400.0,1.0,3.0,2.0,451.0,4,3189,29480.0,1300.0,1404.0,6,6,1925.0,19143.0
10,0,1,90.0,0.0,0.0,4,0,18.0,1.0,7,0,4,327600.0,2.0,3.0,3.0,711.0,4,2960,65520.0,1625.0,1785.0,0,6,1960.0,19147.0
5,0,0,100.0,80000.0,0.0,4,0,25.0,1.0,7,80000,4,253400.0,1.0,4.0,2.0,1322.0,4,783,50680.0,2450.0,1664.0,6,6,1925.0,19149.0
3,0,0,70.0,54240.0,13560.0,4,0,15.0,0.0,7,67800,4,67800.0,1.0,3.0,1.0,422.0,4,1055,0.0,1050.0,1260.0,6,6,1920.0,19134.0
5,0,1,109.0,80000.0,0.0,4,0,29.0,1.0,7,80000,4,233000.0,0.0,0.0,1.0,1245.0,4,2345,46600.0,3111.0,1128.0,0,6,1957.0,19152.0
2,0,0,96.0,80000.0,0.0,4,0,15.0,0.0,7,80000,4,142800.0,1.0,3.0,2.0,990.0,4,1948,28560.0,1464.0,1282.0,1,6,1920.0,19119.0
4,0,1,70.0,0.0,0.0,4,0,16.0,1.0,7,0,4,147600.0,2.0,3.0,2.0,2514.0,4,150,29520.0,1120.0,1024.0,6,6,1950.0,19136.0
2,0,0,43.0,80000.0,0.0,4,0,15.0,0.0,7,80000,4,177500.0,1.0,2.0,2.0,535.0,4,1949,35500.0,649.0,918.0,1,6,1920.0,19122.0
9,0,1,50.0,80000.0,0.0,3,0,14.0,0.0,7,80000,3,240300.0,1.0,3.0,2.0,2588.0,4,712,48060.0,700.0,940.0,6,6,1929.0,19148.0
11,0,0,63.0,0.0,0.0,5,0,15.0,0.0,7,0,4,72500.0,1.0,3.0,2.0,1201.0,4,867,14500.0,938.0,1314.0,6,6,1925.0,19139.0
11,0,0,100.0,0.0,0.0,4,0,50.0,1.0,7,0,4,159100.0,0.0,0.0,1.0,7740.0,4,2243,31820.0,5000.0,1380.0,6,6,1925.0,19153.0
5,0,0,103.0,80000.0,0.0,4,0,16.0,0.0,7,80000,4,180900.0,1.0,4.0,2.0,1868.0,4,2806,36180.0,1648.0,1506.0,0,6,1925.0,19138.0
11,0,0,71.0,80000.0,0.0,4,0,15.0,0.0,7,80000,4,123800.0,1.0,3.0,1.0,2091.0,4,467,24760.0,1065.0,1320.0,6,6,1925.0,19143.0
11,0,1,0.0,0.0,0.0,3,0,0.0,0.0,7,0,4,384900.0,1.0,1.0,1.0,865.0,4,115,46200.0,0.0,1028.0,0,6,1925.0,19103.0
11,0,0,47.0,49800.0,12400.0,5,0,15.0,0.0,7,62200,4,62200.0,1.0,3.0,2.0,657.0,4,2434,0.0,674.0,1038.0,6,6,1925.0,19132.0
11,1,0,90.0,0.0,0.0,3,0,18.0,0.0,7,0,3,765300.0,0.0,0.0,1.0,390.0,4,1171,153060.0,1620.0,1150.0,6,6,1915.0,19123.0
11,0,0,75.0,0.0,0.0,4,0,15.0,0.0,7,0,4,117900.0,1.0,0.0,2.0,797.0,4,1769,23500.0,1114.0,1216.0,6,6,1968.0,19122.0
11,0,0,125.0,70800.0,9200.0,4,0,16.0,0.0,7,80000,4,88500.0,1.0,3.0,1.0,345.0,4,2847,8500.0,1938.0,1395.0,6,4,1930.0,19140.0
9,0,1,64.0,80000.0,0.0,4,0,16.0,0.0,7,80000,3,310700.0,1.0,3.0,2.0,1784.0,4,3104,62140.0,1024.0,1200.0,0,6,1925.0,19148.0
5,0,0,96.0,0.0,0.0,4,0,20.0,0.0,7,80000,4,247300.0,1.0,3.0,2.0,6416.0,4,236,49460.0,1911.0,1360.0,6,6,1961.0,19154.0
5,0,0,68.0,0.0,0.0,4,0,16.0,1.0,7,0,4,87900.0,1.0,3.0,2.0,3355.0,4,2963,17500.0,1088.0,960.0,6,6,1925.0,19142.0
4,0,1,106.0,80000.0,0.0,4,1,31.0,1.0,7,80000,4,222000.0,2.0,3.0,1.0,3504.0,4,2594,44400.0,3264.0,1114.0,0,6,1950.0,19119.0
11,0,0,49.0,79520.0,19880.0,4,0,12.0,0.0,7,0,4,99400.0,0.0,0.0,3.0,540.0,4,3091,0.0,586.0,1008.0,6,6,1920.0,19122.0
3,0,0,129.0,272320.0,68080.0,4,1,45.0,1.0,7,0,4,340400.0,1.0,3.0,2.0,3961.0,4,1142,0.0,5793.0,1876.0,6,6,1925.0,19119.0
7,0,0,89.0,0.0,0.0,4,0,16.0,0.0,7,0,4,286000.0,1.0,3.0,2.0,3552.0,4,2482,57200.0,1424.0,1152.0,6,6,1960.0,19145.0
11,0,0,62.0,53200.0,13300.0,4,0,16.0,0.0,7,66500,4,66500.0,1.0,3.0,2.0,2156.0,4,245,0.0,992.0,1024.0,6,6,1925.0,19143.0
2,0,0,59.0,0.0,0.0,4,0,15.0,0.0,7,0,4,75900.0,1.0,3.0,1.0,1163.0,4,41,15100.0,878.0,1109.0,6,6,1925.0,19143.0
3,0,0,202.0,80000.0,0.0,5,1,45.0,0.0,11,80000,4,407500.0,2.0,6.0,3.0,2991.0,4,2497,81500.0,9090.0,3525.0,1,6,1925.0,19119.0
7,0,0,82.0,0.0,0.0,4,0,15.0,1.0,7,0,4,74200.0,1.0,3.0,2.0,2296.0,4,1769,14840.0,1234.0,1092.0,6,6,1945.0,19120.0
9,1,0,67.0,0.0,0.0,4,0,15.0,0.0,7,0,4,172900.0,0.0,0.0,1.0,70.0,4,3196,34580.0,1022.0,1160.0,6,6,1920.0,19139.0
7,1,0,85.0,0.0,0.0,4,0,16.0,0.0,7,0,4,148000.0,0.0,0.0,1.0,2478.0,4,1244,29600.0,1355.0,1480.0,6,6,1940.0,19124.0
7,1,0,104.0,0.0,0.0,4,0,30.0,2.0,7,0,4,278900.0,0.0,0.0,2.0,2743.0,4,985,55780.0,3110.0,1576.0,6,6,1974.0,19111.0
11,1,0,70.0,80000.0,0.0,3,0,20.0,0.0,7,80000,3,1023500.0,0.0,0.0,3.0,763.0,4,745,204700.0,1365.0,3744.0,6,6,1850.0,19103.0
11,0,0,69.0,0.0,0.0,4,0,16.0,0.0,7,0,3,23600.0,1.0,4.0,1.0,940.0,4,3078,5900.0,1096.0,1564.0,6,6,2005.0,19139.0
11,0,0,113.0,80000.0,0.0,4,0,20.0,1.0,7,80000,4,116600.0,0.0,0.0,2.0,1433.0,4,1840,23320.0,2250.0,1280.0,6,6,1940.0,19120.0
11,0,0,70.0,75600.0,4400.0,5,0,16.0,0.0,7,80000,4,94500.0,1.0,3.0,2.0,1115.0,4,1654,14500.0,1120.0,1024.0,6,6,1925.0,19153.0
9,0,0,65.0,153680.0,4520.0,4,0,16.0,0.0,7,0,4,192100.0,1.0,3.0,2.0,517.0,4,3116,33900.0,1040.0,1248.0,6,6,1925.0,19146.0
11,0,0,50.0,41360.0,10340.0,4,0,13.0,0.0,7,51700,4,51700.0,1.0,2.0,2.0,950.0,4,803,0.0,640.0,714.0,6,0,1930.0,19140.0
11,0,1,200.0,80000.0,0.0,3,0,89.0,1.0,9,80000,4,322900.0,1.0,4.0,2.0,1547.0,4,999,64580.0,17716.0,1680.0,6,6,1956.0,19114.0
11,0,1,0.0,0.0,0.0,4,0,0.0,1.0,7,0,4,162600.0,2.0,2.0,1.0,1111.0,4,1408,21100.0,0.0,1664.0,0,6,1980.0,19115.0
11,0,1,0.0,0.0,0.0,4,0,0.0,0.0,7,0,4,481100.0,2.0,2.0,1.0,913.0,4,1663,57700.0,0.0,1253.0,6,0,1963.0,19106.0
3,0,0,49.0,80000.0,0.0,4,0,14.0,0.0,7,80000,4,111600.0,1.0,3.0,2.0,950.0,4,2805,22320.0,684.0,840.0,6,6,1920.0,19134.0
2,0,1,100.0,0.0,0.0,4,1,52.0,1.0,7,0,4,283000.0,1.0,3.0,2.0,2554.0,4,1051,56600.0,5200.0,1275.0,6,6,1957.0,19115.0
2,0,0,119.0,0.0,0.0,4,0,33.0,0.0,7,0,4,89400.0,1.0,3.0,1.0,3007.0,4,3192,17800.0,3926.0,1260.0,0,6,1920.0,19131.0
11,0,1,30.0,0.0,0.0,3,0,18.0,0.0,7,0,3,410800.0,1.0,3.0,3.0,541.0,4,81,82160.0,527.0,1530.0,0,6,1920.0,19123.0
7,0,1,90.0,0.0,0.0,4,0,20.0,1.0,7,0,4,217700.0,1.0,2.0,1.0,9001.0,4,950,43540.0,1789.0,800.0,6,6,1973.0,19154.0
11,0,0,37.0,0.0,0.0,4,0,24.0,0.0,7,0,4,64100.0,1.0,3.0,2.0,1097.0,4,2415,12820.0,893.0,1136.0,6,6,1910.0,19140.0
2,0,0,77.0,259700.0,0.0,4,0,17.0,0.0,7,0,4,355700.0,1.0,4.0,3.0,377.0,4,946,71140.0,1315.0,1640.0,1,6,1925.0,19125.0
3,0,0,68.0,80000.0,0.0,4,0,16.0,0.0,7,80000,4,248100.0,1.0,4.0,2.0,973.0,4,68,49620.0,1091.0,1744.0,1,6,1920.0,19134.0
11,0,0,90.0,0.0,0.0,4,0,16.0,0.0,7,0,4,72300.0,1.0,3.0,2.0,815.0,4,1156,14400.0,1421.0,1232.0,1,6,1935.0,19124.0
3,1,0,87.0,137280.0,34320.0,4,0,16.0,0.0,7,0,4,171600.0,2.0,0.0,1.0,851.0,4,1769,0.0,1389.0,2306.0,6,6,1968.0,19122.0
11,0,0,0.0,0.0,0.0,3,0,0.0,0.0,7,0,4,830000.0,0.0,0.0,1.0,1476.0,4,3094,91300.0,0.0,2045.0,6,6,1985.0,19106.0
3,0,0,219.0,80000.0,0.0,4,5,195.0,0.0,11,80000,4,1184700.0,3.0,5.0,3.0,6447.0,4,1915,236940.0,42631.0,5122.0,0,6,1925.0,19118.0
11,0,0,96.0,73600.0,6400.0,4,0,18.0,0.0,7,80000,4,91900.0,0.0,0.0,3.0,848.0,4,3123,11900.0,1680.0,2553.0,6,6,1915.0,19121.0
7,0,0,78.0,0.0,0.0,4,0,16.0,1.0,7,0,4,137100.0,1.0,3.0,2.0,3144.0,4,2901,27420.0,1248.0,1080.0,6,6,1940.0,19141.0
0,0,1,47.0,80000.0,0.0,3,0,14.0,0.0,7,80000,2,290100.0,1.0,3.0,2.0,2504.0,4,429,58020.0,658.0,1100.0,6,6,1929.0,19148.0
3,0,1,58.0,80000.0,0.0,2,0,14.0,0.0,12,0,2,103800.0,1.0,3.0,2.0,985.0,4,903,20700.0,827.0,1038.0,0,6,1875.0,19125.0
11,0,0,95.0,0.0,0.0,4,0,19.0,0.0,7,0,4,117900.0,0.0,0.0,2.0,724.0,4,0,23580.0,1761.0,1350.0,6,6,1940.0,19120.0
7,0,0,70.0,80000.0,0.0,6,0,15.0,0.0,7,80000,4,109000.0,1.0,3.0,2.0,2490.0,4,28,21800.0,1068.0,1270.0,0,6,1925.0,19141.0
5,0,0,76.0,0.0,0.0,4,0,16.0,1.0,7,0,4,89900.0,1.0,3.0,2.0,4163.0,4,2386,17900.0,1213.0,1066.0,6,6,1925.0,19142.0
0,1,1,84.0,640000.0,0.0,1,0,16.0,0.0,8,0,1,800000.0,4.0,10.0,3.0,791.0,4,3095,160000.0,1374.0,3315.0,0,6,2017.0,19122.0
5,0,1,145.0,80000.0,0.0,4,0,60.0,1.0,7,80000,4,410900.0,0.0,0.0,2.0,3757.0,4,1455,82100.0,8700.0,2403.0,6,6,1961.0,19116.0
11,0,0,64.0,0.0,0.0,4,0,15.0,0.0,7,0,4,72900.0,1.0,3.0,1.0,860.0,4,367,14500.0,953.0,1122.0,6,6,1925.0,19143.0
7,0,0,107.0,80000.0,0.0,4,0,41.0,1.0,7,80000,4,229500.0,1.0,3.0,2.0,3797.0,0,214,45900.0,3191.0,1568.0,6,6,1923.0,19150.0
7,0,1,315.0,80000.0,0.0,3,0,100.0,2.0,11,80000,3,414400.0,0.0,0.0,1.0,5274.0,4,2937,82800.0,31527.0,1400.0,6,6,1951.0,19115.0
11,0,0,60.0,59400.0,14800.0,4,0,16.0,0.0,7,74200,4,74200.0,1.0,3.0,1.0,1559.0,4,2327,0.0,930.0,1180.0,6,6,1920.0,19142.0
5,0,1,84.0,80000.0,0.0,4,0,17.0,1.0,7,80000,4,171000.0,1.0,3.0,2.0,849.0,4,659,34200.0,1399.0,1126.0,6,5,1925.0,19136.0
3,0,0,56.0,80000.0,0.0,4,0,15.0,0.0,11,80000,4,239100.0,1.0,3.0,2.0,1066.0,4,1432,47820.0,833.0,1278.0,6,6,1920.0,19145.0
5,0,0,100.0,80000.0,0.0,4,0,16.0,1.0,7,80000,4,215600.0,1.0,3.0,2.0,1331.0,4,783,43120.0,1633.0,1110.0,6,6,1950.0,19149.0
5,0,1,105.0,80000.0,0.0,4,0,28.0,1.0,7,80000,4,235800.0,0.0,0.0,1.0,1313.0,4,368,47160.0,2975.0,1025.0,6,6,1965.0,19152.0
3,0,0,51.0,0.0,0.0,4,0,14.0,0.0,7,0,4,71800.0,1.0,3.0,2.0,291.0,4,2561,14360.0,711.0,1200.0,6,6,1925.0,19132.0
0,0,1,47.0,0.0,0.0,3,0,16.0,0.0,7,0,3,472100.0,2.0,3.0,3.0,1019.0,4,2552,94420.0,729.0,1989.0,6,6,1920.0,19130.0
3,0,0,90.0,80000.0,0.0,4,0,19.0,1.0,7,80000,4,144800.0,1.0,0.0,1.0,1828.0,4,49,28960.0,1736.0,732.0,5,6,1950.0,19135.0
3,1,0,65.0,0.0,0.0,4,0,16.0,0.0,7,0,4,316100.0,1.0,4.0,2.0,847.0,4,2367,63220.0,1040.0,2080.0,6,6,1920.0,19148.0
11,0,1,0.0,0.0,0.0,4,0,0.0,0.0,7,0,4,164600.0,0.0,0.0,1.0,7617.0,4,1016,18000.0,0.0,1867.0,6,6,1960.0,19131.0
5,0,0,82.0,80000.0,0.0,4,0,16.0,1.0,7,80000,4,161100.0,1.0,0.0,1.0,2172.0,4,3063,32220.0,1312.0,1120.0,6,6,1949.0,19151.0
3,0,0,45.0,50400.0,12600.0,4,0,15.0,0.0,7,63000,4,63000.0,1.0,3.0,2.0,1866.0,4,2663,0.0,676.0,956.0,6,6,1943.0,19129.0
7,0,1,108.0,0.0,0.0,4,0,16.0,1.0,7,0,4,170300.0,1.0,3.0,2.0,3285.0,4,1727,34060.0,1742.0,1120.0,6,6,1925.0,19124.0
5,0,1,70.0,0.0,0.0,4,0,16.0,1.0,7,0,4,171700.0,1.0,3.0,2.0,1036.0,4,859,34340.0,1110.0,1088.0,0,6,1950.0,19149.0
3,0,0,104.0,0.0,0.0,3,0,16.0,0.0,7,0,4,501600.0,2.0,6.0,3.0,1321.0,4,3163,100300.0,1664.0,2640.0,6,6,1930.0,19104.0
11,0,0,45.0,60560.0,15140.0,4,0,15.0,0.0,7,75700,3,75700.0,1.0,2.0,2.0,570.0,4,971,0.0,660.0,822.0,1,6,1925.0,19131.0
